row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_N2.mzML Peak area,neg_FRN3_N2.mzML Peak area,neg_FRN2_N2.mzML Peak area,neg_FRN4_N2.mzML Peak area,neg_HFO5_N2.mzML Peak area,neg_HFO2_N2.mzML Peak area,neg_HFO1_N2.mzML Peak area,neg_FRN1_N2.mzML Peak area,neg_HFO4_N2.mzML Peak area,neg_HFO3_N2.mzML Peak area,
13542,875.6547216444014,11.864455,,,,,,,,,,,0,0,2619.3884,0,0,0,0,0,0,0,
13543,888.5726625354729,11.864455,,,,,,,,,,,0,0,3108.304,0,0,0,0,0,0,0,
13544,820.5852375088755,11.864908,,,,,,,,,,,227774.78,216230.88,257105.47,230082.1,213461.33,212308.27,217610.38,216467.5,220514.1,204200.0,
13545,980.4988400220078,11.864949,,,,,,,,,,,16294.088,15132.427,12080.559,15950.773,11763.63,12504.34,13579.65,14896.64,11587.822,15413.317,
13546,938.5090047037727,11.864969,,,,,,,,,,,0,0,0,0,0,4533.384,0,6724.832,0,0,
13547,1049.5032516511396,11.865009,,,,,,,,,,,36299.293,38338.855,27362.277,34236.28,22988.082,31422.502,33409.336,36236.645,26329.27,27072.754,
13548,1050.5060368886238,11.865579,,,,,,,,,,,15934.404,19124.326,0,17335.777,11780.536,0,16770.092,17170.639,11127.869,0,
13549,821.5910349641381,11.866731,,,,,,,,,,,105553.17,0,0,100829.03,96649.08,98955.445,100094.44,96395.26,0,0,
13550,716.2982002453828,11.867126,,,,,,,,,,,0,0,0,0,0,4983.0557,0,0,5527.1016,0,
13551,884.5866737673749,11.867296,,,,,,,,,,,26489.713,0,0,0,0,24682.121,0,0,24810.584,21878.744,
13552,798.5826418467656,11.868809,,,,,,,,,,,0,0,0,12054.397,13386.425,0,11101.006,0,0,0,
13553,924.5263244280408,11.869111,,,,,,,,,,,0,0,0,0,0,0,0,5621.255,4783.1094,0,
13554,715.3044518268107,11.870724,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3672.4878,
13555,822.591781283126,11.871231,,,,,,,,,,,0,0,0,0,0,0,26157.188,23590.125,0,0,
13556,1044.4900842664638,11.871302,,,,,,,,,,,6707.979,0,0,6242.192,0,0,0,0,0,0,
13557,833.5668322940314,11.872184,,,,,,,,,,,0,312628.94,246208.9,327846.97,300036.75,265897.38,278581.7,325743.5,286466.88,285295.03,
13558,396.3925670000882,11.874016,,,,,,,,,,,0,0,3737.5286,0,0,0,5714.827,0,0,0,
13559,858.6611261743974,11.87586,,,,,,,,,,,0,0,0,0,2485.795,0,0,0,0,0,
13560,864.5624535475202,11.87586,,,,,,,,,,,0,0,0,0,7005.3647,0,0,0,0,0,
13561,905.563487217185,11.875946,,,,,,,,,,,35782.62,33664.8,30608.01,34677.875,30408.363,30369.99,35103.88,33158.43,29267.764,27669.941,
13562,878.5375793558704,11.876534,,,,,,,,,,,0,0,0,3684.8657,0,0,0,1812.9182,0,0,
13563,966.5312017538423,11.8771515,,,,,,,,,,,0,18400.543,13252.383,0,0,0,18510.293,0,14757.258,0,
13564,1028.5165398186314,11.878476,,,,,,,,,,,0,0,0,2459.2131,0,0,0,0,0,0,
13565,610.5415280434624,11.878921,,,,,,,,,,,0,0,0,0,0,7765.176,0,0,8675.525,6064.9795,
13566,653.477506380991,11.879222,,,,,,,,,,,8565.912,0,0,16642.68,37531.535,37296.332,38725.15,0,45201.254,37499.22,
13567,658.504989658201,11.879718,,,,,,,,,,,0,0,0,0,1583.2134,0,3055.045,0,0,0,
13568,604.4607796638945,11.880063,,,,,,,,,,,0,0,4726.113,0,0,0,0,0,0,0,
13569,679.498074369327,11.880063,,,,,,,,,,,0,0,37980.984,0,0,0,0,0,0,0,
13570,601.4604897965422,11.880671,,,,,,,,,,,19085.92,37263.35,39788.01,40877.234,25632.81,25804.967,26582.99,36602.2,26298.436,26896.023,
13571,651.4759691351087,11.880674,,,,,,,,,,,78551.93,97006.77,113561.36,99416.445,181527.48,190341.36,188507.34,114338.37,201321.06,179829.53,
13572,652.4792392058858,11.880978,,,,,,,,,,,0,0,0,0,0,77574.68,74698.11,47134.52,90896.6,0,
13573,834.5694869051287,11.881212,,,,,,,,,,,0,146396.98,108046.414,0,138687.33,127294.42,138112.75,158817.38,139963.36,136361.03,
13574,662.5084649289815,11.881929,,,,,,,,,,,20925.953,0,30133.37,0,0,47066.086,41001.234,0,55784.24,0,
13575,627.5313289420185,11.882335,,,,,,,,,,,0,0,14283.448,0,23793.531,0,0,9246.01,21505.197,15090.969,
13576,654.4798951236229,11.883213,,,,,,,,,,,0,0,0,0,0,12914.452,14118.889,0,16490.254,0,
13577,661.5049655178769,11.883848,,,,,,,,,,,52431.727,61536.957,68682.93,64999.316,108616.49,119780.414,108322.97,67302.37,118633.73,104370.77,
13578,1065.476291241697,11.884029,,,,,,,,,,,0,7609.506,0,6537.9053,4974.493,0,0,0,0,0,
13579,743.3228030012433,11.884546,,,,,,,,,,,5490.179,0,0,0,0,11348.659,0,7097.08,10439.767,7944.7134,
13580,765.5646484689273,11.885376,,,,,,,,,,,0,0,0,0,0,34598.273,30094.633,0,0,0,
13581,628.4795805142477,11.885489,,,,,,,,,,,5065.1343,4556.9824,0,11076.035,0,0,0,0,0,0,
13582,714.3007872698316,11.885556,,,,,,,,,,,0,3176.9246,0,0,13949.504,21534.852,18187.664,13647.037,17205.229,0,
13583,990.5398600709245,11.8858795,,,,,,,,,,,0,0,6482.0703,0,4548.154,0,0,0,0,0,
13584,908.6187180467085,11.886611,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1701.3368,
13585,934.5757460444931,11.886611,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3647.918,
13586,1566.1465279205117,11.886611,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2669.8596,
13587,628.5342135678179,11.887095,,,,,,,,,,,0,0,0,0,0,5048.6714,0,0,0,0,
13588,612.4927425595088,11.887194,,,,,,,,,,,0,0,9776.242,8309.021,0,0,0,0,0,0,
13589,602.4638793569518,11.887302,,,,,,,,,,,0,0,14243.221,0,11948.622,8015.0347,0,12687.266,0,0,
13590,678.4949052061683,11.888603,,,,,,,,,,,75854.03,55667.086,164276.61,102521.14,168475.62,264096.06,266296.25,107518.73,281039.2,237367.77,
13591,835.5727248733814,11.888625,,,,,,,,,,,0,16540.121,30140.08,40239.613,0,0,33136.715,0,0,14222.737,
13592,714.5418252071479,11.890034,,,,,,,,,,,12340.899,13103.809,13570.085,11547.258,21746.107,0,25092.943,13176.1875,0,19984.076,
13593,818.4214589954006,11.890223,,,,,,,,,,,0,0,0,0,0,0,0,3196.1758,0,0,
13594,914.5085835280645,11.891695,,,,,,,,,,,0,0,0,0,3174.567,0,0,0,0,0,
13595,741.3200173904677,11.893351,,,,,,,,,,,73978.84,42202.617,46004.94,40735.258,126194.55,167816.47,150853.61,115060.51,141204.6,128546.67,
13596,1134.4788938998454,11.893459,,,,,,,,,,,10583.753,0,0,7490.086,0,0,0,9622.546,0,0,
13597,1025.5019101416178,11.894651,,,,,,,,,,,7794.6963,7964.903,0,4018.225,0,0,0,6928.003,0,0,
13598,600.5122961957815,11.894748,,,,,,,,,,,0,0,0,0,0,0,0,0,2573.4395,0,
13599,611.4889539397986,11.89496,,,,,,,,,,,13734.662,19089.777,23002.256,21260.977,13457.973,13089.292,15228.278,20659.361,16861.338,11936.8955,
13600,603.457501500391,11.89718,,,,,,,,,,,0,10154.195,10978.788,12180.49,5981.5947,0,0,10792.413,0,0,
13601,742.3235513609911,11.898806,,,,,,,,,,,0,6388.066,14594.594,0,0,57500.05,0,0,48272.734,42861.746,
13602,732.532181661991,11.899491,,,,,,,,,,,0,0,0,0,0,0,5489.6494,0,0,0,
13603,828.5621490644181,11.900932,,,,,,,,,,,4970.7744,0,0,0,4933.3506,0,4847.0186,0,0,0,
13604,830.647220869768,11.903198,,,,,,,,,,,2454.0928,0,0,0,0,0,0,0,7660.7344,0,
13605,872.648870531368,11.906081,,,,,,,,,,,0,0,0,0,0,0,0,4882.1655,0,0,
13606,1043.485908609081,11.907603,,,,,,,,,,,0,0,0,0,3664.359,0,0,0,0,0,
13607,724.3295626969821,11.907788,,,,,,,,,,,0,0,0,0,10566.798,15364.824,12049.316,0,13528.673,11300.624,
13608,849.5374406626025,11.908095,,,,,,,,,,,0,0,0,5249.2705,0,0,0,5289.0996,0,0,
13609,764.561417383129,11.910633,,,,,,,,,,,0,0,0,0,0,0,0,0,43561.934,0,
13610,855.5484998924372,11.910851,,,,,,,,,,,170988.02,170224.56,95718.42,183185.2,149590.73,125902.72,146712.55,172843.4,139739.34,135040.33,
13611,838.6000413283588,11.911579,,,,,,,,,,,8223.672,9736.461,0,0,15983.739,16819.396,17855.736,0,0,13469.523,
13612,699.553078323245,11.911657,,,,,,,,,,,6107.044,0,0,0,0,0,0,0,0,0,
13613,856.5515625979235,11.913553,,,,,,,,,,,79326.85,0,0,0,0,0,39464.145,0,0,0,
13614,956.4994167438628,11.913623,,,,,,,,,,,0,2412.3228,0,0,0,0,0,0,0,0,
13615,960.5903024680188,11.915227,,,,,,,,,,,0,11198.028,0,7296.164,0,0,0,7961.818,0,0,
13616,922.575683218078,11.915345,,,,,,,,,,,0,0,0,0,0,0,3199.0383,0,0,0,
13617,871.5209518525321,11.91625,,,,,,,,,,,0,0,0,0,0,0,0,5327.048,2282.415,0,
13618,615.531587542446,11.916491,,,,,,,,,,,7221.331,0,9234.542,0,7930.761,7187.0205,11633.631,4939.76,6340.299,8980.978,
13619,837.59732024699,11.9179325,,,,,,,,,,,26100.293,29531.11,31278.762,0,44230.49,44808.105,42208.863,24737.309,39564.203,34345.945,
13620,703.5075502202751,11.921933,,,,,,,,,,,9756.753,8123.504,9059.995,12969.637,37910.977,36129.18,41310.027,9039.0,41655.465,32302.33,
13621,941.5275284312552,11.922453,,,,,,,,,,,0,0,0,24903.748,0,0,15869.8125,12227.762,10095.625,0,
13622,698.5489101505673,11.922616,,,,,,,,,,,0,15100.591,17545.219,12049.962,20714.717,22379.799,21969.717,16396.715,0,21248.912,
13623,1025.5031094371564,11.926043,,,,,,,,,,,0,0,0,7249.335,0,0,0,0,0,0,
13624,713.536095599434,11.926179,,,,,,,,,,,8731.822,9065.784,10351.303,0,0,30270.168,29993.264,9095.307,29054.719,0,
13625,940.5259273014651,11.926663,,,,,,,,,,,26034.68,28775.695,19083.947,49206.156,28493.363,32922.617,32789.56,43984.53,19538.986,32824.223,
13626,785.5123415469293,11.927526,,,,,,,,,,,1402.0686,0,0,0,0,0,0,0,0,0,
13627,730.5264767539477,11.928356,,,,,,,,,,,0,14123.932,17708.48,19460.324,48828.277,46061.113,44029.23,9622.16,43101.64,40654.723,
13628,772.5769646100065,11.928776,,,,,,,,,,,0,0,0,0,128555.8,118949.1,107899.74,0,125105.48,0,
13629,896.6380675516408,11.929446,,,,,,,,,,,0,2181.4263,0,0,0,0,0,0,0,0,
13630,948.5906505065204,11.929446,,,,,,,,,,,0,4608.587,0,0,0,0,0,0,0,0,
13631,731.5296707460639,11.931029,,,,,,,,,,,7072.9194,6607.161,0,7035.04,17458.031,0,21543.182,6540.1143,20256.5,0,
13632,936.6515496557133,11.931275,,,,,,,,,,,0,0,0,0,0,0,4437.1987,0,0,0,
13633,771.5735647410622,11.932907,,,,,,,,,,,0,0,0,0,556006.7,0,0,0,539957.06,0,
13634,757.5928678223162,11.941327,,,,,,,,,,,5535.4277,0,0,0,0,0,8195.345,0,0,5246.869,
13635,1116.5834217145784,11.943345,,,,,,,,,,,5625.9087,0,0,0,0,0,0,0,0,0,
13636,1046.576930662075,11.943417,,,,,,,,,,,7092.156,0,2798.0273,0,0,0,0,0,0,0,
13637,746.5631197175521,11.94636,,,,,,,,,,,0,0,0,0,0,0,3310.8904,0,0,0,
13638,752.5598172745123,11.94636,,,,,,,,,,,0,0,0,0,0,0,76742.234,0,0,0,
13639,841.5717514715375,11.949361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27229.133,
13640,1032.6112606973832,11.949361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1903.435,
13641,1181.2073993666272,11.949361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4494.1763,
13642,832.60738710593,11.953801,,,,,,,,,,,0,0,0,0,0,0,0,0,15792.764,20603.98,
13643,935.6498550155834,11.9574,,,,,,,,,,,0,0,5472.733,6143.346,0,9096.286,8671.196,0,0,0,
13644,803.6284946344759,11.958241,,,,,,,,,,,0,0,0,0,0,0,0,0,3803.0205,0,
13645,1179.2098809677623,11.95944,,,,,,,,,,,0,0,0,0,0,0,0,4727.562,0,10309.781,
13646,977.6538267779182,11.95977,,,,,,,,,,,27010.938,26640.795,26186.006,26813.416,22239.379,19488.65,17110.867,25826.404,20385.984,27250.502,
13647,918.6584428484315,11.962228,,,,,,,,,,,6485.6157,0,0,0,0,0,0,5276.2925,6957.959,0,
13648,945.6271816268963,11.962874,,,,,,,,,,,126203.086,132654.61,139498.61,134582.19,139869.11,147609.64,150603.33,143040.03,142762.73,132458.81,
13649,1031.6078380905344,11.962972,,,,,,,,,,,19102.006,0,18271.365,20824.443,15577.937,15215.374,20681.223,22059.666,15640.849,16167.871,
13650,1011.2008095314238,11.964322,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6114.2554,
13651,872.649318619493,11.964838,,,,,,,,,,,0,0,4276.4854,10904.322,0,0,0,4024.8677,16314.553,6492.001,
13652,1180.2069685251222,11.965794,,,,,,,,,,,0,0,0,0,0,0,3839.3875,9957.649,0,0,
13653,1115.5814761589118,11.965887,,,,,,,,,,,11480.213,12284.798,0,11132.564,0,6837.8823,0,10884.013,0,0,
13654,1030.6046398394124,11.966017,,,,,,,,,,,38150.406,42324.516,38326.94,44176.625,30076.041,35852.562,38521.895,46193.723,36129.535,34600.254,
13655,780.5817827034348,11.966093,,,,,,,,,,,0,0,0,0,0,3084.6304,0,0,0,0,
13656,894.6846026156554,11.968904,,,,,,,,,,,28617.014,17357.396,25605.61,0,0,0,22128.867,25015.398,28054.475,29166.496,
13657,892.6772178433788,11.969069,,,,,,,,,,,205588.22,168589.61,197092.92,169911.16,255630.5,236047.69,210398.33,201303.7,244701.61,249397.27,
13658,995.6143238821479,11.969519,,,,,,,,,,,0,0,0,0,0,0,0,2156.6233,0,0,
13659,1189.763057310979,11.970285,,,,,,,,,,,0,0,0,0,2181.4243,0,0,0,0,0,
13660,893.6804664922332,11.971602,,,,,,,,,,,112663.0,0,0,0,136002.83,0,0,104686.01,0,0,
13661,961.5972954544138,11.972283,,,,,,,,,,,14588.802,12804.953,17012.676,14183.08,11356.785,7799.0703,0,19890.857,0,0,
13662,929.6422830866201,11.974532,,,,,,,,,,,0,0,0,0,0,0,0,10937.087,14106.756,10327.18,
13663,946.6304957223799,11.975176,,,,,,,,,,,0,0,69675.84,0,0,0,0,0,0,0,
13664,909.6345882194538,11.975931,,,,,,,,,,,59456.06,40216.99,51627.438,38845.355,58762.26,53643.7,47308.3,0,56336.54,49488.363,
13665,952.6402378781584,11.976657,,,,,,,,,,,0,0,0,0,12913.078,0,14306.04,11235.718,14143.164,0,
13666,865.656555147778,11.976729,,,,,,,,,,,0,0,0,14096.868,28183.29,0,18820.285,20028.047,24322.588,21768.418,
13667,784.6404935724424,11.97754,,,,,,,,,,,7090.293,0,0,0,0,0,0,0,0,8242.052,
13668,910.6371753482197,11.978165,,,,,,,,,,,0,21947.12,21065.086,21162.773,0,31069.232,26542.35,21431.926,32830.62,26649.771,
13669,947.634701888009,11.979382,,,,,,,,,,,0,0,0,14818.571,0,0,0,16749.799,0,0,
13670,925.6276041829669,11.979628,,,,,,,,,,,36212.527,32989.266,31045.143,31496.373,0,17482.877,0,25253.758,19677.531,19269.887,
13671,978.6557490459155,11.979956,,,,,,,,,,,14947.918,12203.877,0,0,10139.949,4405.3164,0,0,0,0,
13672,918.6080475334862,11.980014,,,,,,,,,,,18273.81,21856.184,24777.832,23056.086,27650.547,29756.146,32016.748,23739.19,32557.328,25574.668,
13673,1029.1913828052118,11.980063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5606.4214,
13674,868.6679543183735,11.98067,,,,,,,,,,,0,13970.505,14409.953,13818.575,30892.242,24073.562,16671.607,21286.604,20012.395,31274.908,
13675,912.6512128558804,11.980873,,,,,,,,,,,14852.258,12918.854,17386.086,0,0,16196.8,0,0,0,15084.494,
13676,875.6860868301359,11.981471,,,,,,,,,,,149083.02,110580.61,136830.62,114950.58,187000.0,156916.62,148580.66,132177.58,184979.39,165266.38,
13677,860.6495212180141,11.98156,,,,,,,,,,,828260.8,882174.2,1036826.06,883647.06,1238181.5,1235083.1,1169970.9,1003620.2,1314144.5,1112821.4,
13678,833.6316093100519,11.981564,,,,,,,,,,,78619.484,80860.85,100738.54,88643.195,125074.89,131341.2,143300.94,101277.98,143462.34,114445.33,
13679,789.6469919740965,11.981916,,,,,,,,,,,0,0,0,0,0,4442.092,0,0,0,0,
13680,875.6101206139714,11.981916,,,,,,,,,,,0,0,0,0,0,14406.894,0,0,0,0,
13681,783.6356586149482,11.9821005,,,,,,,,,,,0,11066.081,0,0,0,26870.908,22828.594,18963.645,22442.436,21877.11,
13682,844.6637905702279,11.9821615,,,,,,,,,,,0,290462.88,0,308485.4,0,0,0,0,0,401091.6,
13683,861.6528353225749,11.982887,,,,,,,,,,,0,0,0,464278.5,0,0,0,524784.0,669059.2,0,
13684,843.6602356464749,11.98305,,,,,,,,,,,564242.06,552585.06,682749.6,563459.5,844921.06,800278.75,776576.06,634178.25,917980.25,745763.06,
13685,790.5982363884468,11.983112,,,,,,,,,,,3546.9756,0,0,0,4425.571,0,0,0,5023.13,0,
13686,779.5789763197059,11.985025,,,,,,,,,,,73721.37,0,0,60932.082,0,65162.832,66940.445,65433.168,59656.758,57419.215,
13687,815.5556293788322,11.985241,,,,,,,,,,,0,0,0,0,0,0,0,13974.418,0,0,
13688,1178.2078251906123,11.985241,,,,,,,,,,,0,0,0,0,0,0,0,4381.924,0,0,
13689,928.6408274193194,11.985519,,,,,,,,,,,0,0,0,19508.045,0,0,25295.596,28825.795,30542.34,0,
13690,924.6181214473181,11.985566,,,,,,,,,,,0,0,0,3616.4243,0,4511.4043,0,0,0,0,
13691,1036.6156450404972,11.98606,,,,,,,,,,,7537.087,0,0,7253.363,0,0,4829.536,0,0,0,
13692,951.6379725213174,11.986232,,,,,,,,,,,27995.879,25249.557,23759.643,27152.49,35614.48,30924.566,30126.459,29409.447,30230.836,35828.168,
13693,863.6578466549292,11.987571,,,,,,,,,,,22767.002,25579.814,0,25126.084,32229.598,29860.844,30425.48,28179.967,32586.74,28161.168,
13694,911.6478952838962,11.987574,,,,,,,,,,,0,34698.633,43068.58,39274.535,42833.793,43126.73,50832.66,38536.37,52137.348,42059.445,
13695,1003.5846711159402,11.989231,,,,,,,,,,,0,7922.795,0,7692.1396,0,0,0,4797.6436,6581.7554,0,
13696,866.6602690359996,11.9893675,,,,,,,,,,,203647.94,169281.31,183661.95,178546.83,317246.16,263526.44,244496.77,189994.77,258165.2,292350.78,
13697,867.6632712621571,11.989378,,,,,,,,,,,106092.19,86075.08,93528.58,88375.84,146259.8,133887.0,126728.12,95916.94,135490.23,149561.8,
13698,839.640886255947,11.990308,,,,,,,,,,,0,15131.328,0,0,28313.4,0,25545.516,0,0,0,
13699,838.6428358187079,11.990834,,,,,,,,,,,2484.897,0,0,0,0,0,0,0,0,0,
13700,1021.5638534441498,11.991814,,,,,,,,,,,3139.6196,4838.734,0,0,0,0,0,0,0,0,
13701,851.6754717637292,11.992832,,,,,,,,,,,17404.12,15651.726,0,15267.32,33707.31,23142.682,22431.85,13814.964,22421.77,23803.004,
13702,778.5754309174515,11.994159,,,,,,,,,,,138196.25,117367.87,146090.28,119803.29,119358.55,126479.3,137064.28,117602.42,132094.61,112008.63,
13703,1089.5659652769073,11.994193,,,,,,,,,,,27716.213,0,0,0,8061.619,0,0,0,18753.322,8458.365,
13704,840.6459072370658,11.9953785,,,,,,,,,,,0,0,0,0,0,13133.374,11375.351,0,0,0,
13705,1634.2969923829999,11.995605,,,,,,,,,,,0,0,0,0,0,9103.74,8563.654,0,0,0,
13706,707.5450771539721,11.995962,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6058.982,
13707,1241.1721130079009,11.995962,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8433.073,
13708,1028.1914652400055,11.998308,,,,,,,,,,,0,0,0,0,0,0,0,6955.0674,0,6909.184,
13709,842.5742080196144,11.998396,,,,,,,,,,,17303.045,10052.951,14346.751,0,11687.494,0,0,11075.517,0,0,
13710,1115.2107906878175,12.000669,,,,,,,,,,,0,0,0,0,0,0,0,5270.1836,0,0,
13711,208.66069380358974,12.000784,,,,,,,,,,,0,0,0,0,0,0,0,0,5559.3237,5564.6777,
13712,979.5696528466791,12.002888,,,,,,,,,,,0,0,0,2846.9702,0,5405.072,0,0,5884.5684,0,
13713,1005.5902455939071,12.005606,,,,,,,,,,,0,0,0,0,0,0,0,0,16198.652,0,
13714,970.609575293081,12.006581,,,,,,,,,,,0,0,0,8240.05,5038.0464,4047.5818,0,0,10687.8125,0,
13715,677.4915171423702,12.0067005,,,,,,,,,,,120452.74,151243.25,163889.48,157813.2,255554.3,271579.75,297615.03,161239.73,284198.0,248622.83,
13716,926.634770679528,12.009796,,,,,,,,,,,0,0,15672.747,0,0,7782.7886,0,0,0,0,
13717,706.5172716694998,12.010274,,,,,,,,,,,0,0,0,16052.21,33057.68,0,32166.11,0,0,0,
13718,894.5912547860414,12.013533,,,,,,,,,,,0,0,0,0,0,13014.434,0,0,0,0,
13719,841.6403260745545,12.013766,,,,,,,,,,,1547.1423,0,0,0,0,0,7202.076,0,0,7591.8345,
13720,811.6190711979257,12.014257,,,,,,,,,,,0,0,0,0,0,0,0,7223.814,0,11337.205,
13721,705.5143889399803,12.014547,,,,,,,,,,,68888.234,83333.0,95053.086,86762.31,153102.66,153102.36,142435.03,89633.875,161987.08,143360.28,
13722,687.5205210297237,12.014583,,,,,,,,,,,93949.33,117715.81,143181.56,124672.88,205792.95,200554.02,205421.27,123146.28,222502.45,197246.3,
13723,704.5111787440698,12.014638,,,,,,,,,,,147710.05,193993.3,211154.45,190507.72,345092.7,349922.53,319848.53,197780.25,351407.53,314053.94,
13724,922.6187220672086,12.016,,,,,,,,,,,0,6681.6255,5789.552,3480.567,0,8333.754,0,0,0,0,
13725,1633.2931913510674,12.016275,,,,,,,,,,,0,0,0,0,9054.914,0,0,6558.737,0,0,
13726,870.649986891612,12.016381,,,,,,,,,,,0,0,52184.19,45987.766,0,65504.453,63275.12,0,67056.09,47253.125,
13727,868.642883018354,12.016529,,,,,,,,,,,15507.892,11474.416,16776.697,0,0,0,19271.432,0,17346.916,0,
13728,1013.2019147356675,12.016552,,,,,,,,,,,0,0,0,0,0,0,0,4132.9277,0,0,
13729,1030.189311287265,12.016552,,,,,,,,,,,0,0,0,0,0,0,0,5010.977,0,0,
13730,820.6530915648491,12.016935,,,,,,,,,,,31526.863,0,36565.895,26994.984,52044.67,49761.86,50444.117,37835.54,52558.125,51340.867,
13731,835.6371123688549,12.017807,,,,,,,,,,,0,0,1062310.1,0,0,0,0,1092939.4,1422677.8,1470938.4,
13732,852.6560472050994,12.01899,,,,,,,,,,,0,40926.953,0,0,0,42506.35,0,0,0,0,
13733,688.5239957349189,12.02015,,,,,,,,,,,44052.695,50922.965,0,52871.62,95521.44,0,0,56467.387,101962.18,0,
13734,684.5204371071162,12.020323,,,,,,,,,,,0,0,0,4630.881,0,8914.78,0,0,8837.207,10249.473,
13735,1607.277442999084,12.021944,,,,,,,,,,,0,0,0,0,13618.985,13882.578,0,8520.404,14990.032,15374.591,
13736,837.6422544457528,12.022853,,,,,,,,,,,46077.71,46823.703,55900.453,43355.51,0,0,69510.19,0,0,0,
13737,935.584321142618,12.023076,,,,,,,,,,,0,28676.809,26078.02,22979.79,0,22916.957,0,32044.629,0,27883.29,
13738,893.5967794575363,12.023414,,,,,,,,,,,0,16645.256,0,0,0,0,29240.271,0,32157.906,0,
13739,834.6341175579421,12.024073,,,,,,,,,,,1807921.2,1763801.1,2145468.0,1745560.8,3039681.8,2934691.0,2648079.0,2262765.8,2901076.5,3018820.5,
13740,819.6504431908318,12.024918,,,,,,,,,,,168790.22,160237.88,0,0,0,0,252645.92,197052.44,285891.75,0,
13741,810.6160118770222,12.025244,,,,,,,,,,,0,0,33648.016,30340.795,54942.215,51351.97,51714.445,0,50779.88,52185.215,
13742,808.6189531687239,12.025426,,,,,,,,,,,81795.99,86613.414,112368.56,85200.45,170018.64,160344.62,163569.89,112663.555,165290.28,168293.6,
13743,807.6157593609652,12.025512,,,,,,,,,,,182021.45,174937.17,223624.53,179906.34,340986.75,335756.53,338993.88,240219.08,339181.34,345312.38,
13744,421.4049953080046,12.026074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4021.9297,
13745,849.5996376042975,12.026074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18914.043,
13746,1178.1745664381317,12.026074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1642.9612,
13747,757.619126230873,12.027049,,,,,,,,,,,27742.383,36790.605,46881.87,0,61530.594,52437.773,51218.348,0,56170.844,62791.43,
13748,817.644198919049,12.02706,,,,,,,,,,,1223197.6,1144106.6,1444623.9,1166658.5,2139640.2,1967429.4,1821952.0,1474630.0,2053726.5,2072131.0,
13749,838.6440751807137,12.027333,,,,,,,,,,,3854.208,5487.1807,8120.712,0,0,7545.789,7486.317,0,0,8266.657,
13750,1608.2799831333914,12.028527,,,,,,,,,,,3808.806,0,6925.768,0,13268.382,12439.131,9738.652,0,0,16109.862,
13751,809.6147983941279,12.028689,,,,,,,,,,,58200.742,60645.24,75553.88,61137.477,113962.25,116009.44,120098.875,84310.766,111356.16,117945.14,
13752,871.6523561517679,12.029871,,,,,,,,,,,0,0,13452.737,0,13311.405,17486.371,0,0,21083.217,0,
13753,814.6442913386745,12.030014,,,,,,,,,,,2865.581,0,0,0,12008.934,0,0,0,9484.154,0,
13754,758.6232176412544,12.030113,,,,,,,,,,,0,14895.998,18927.969,12776.454,0,20178.082,0,18617.61,32144.334,0,
13755,936.5880394041747,12.030976,,,,,,,,,,,0,0,10298.642,9348.721,0,6589.784,12577.238,10796.812,0,6096.106,
13756,919.6118761036738,12.031525,,,,,,,,,,,273527.25,258502.52,277760.56,249481.27,321171.06,345729.9,341506.16,314361.6,314877.2,330491.8,
13757,853.6596366589487,12.031562,,,,,,,,,,,23219.402,19880.395,23449.207,18934.586,23163.912,32621.23,29420.8,18355.602,29237.379,22355.81,
13758,892.5936380049658,12.031741,,,,,,,,,,,32534.227,34986.26,55472.16,35049.34,74124.82,71461.39,84965.16,61585.71,64535.72,77512.375,
13759,1240.1718780871752,12.031769,,,,,,,,,,,0,0,0,0,0,0,0,0,4106.469,10731.909,
13760,791.5990618693778,12.031882,,,,,,,,,,,0,0,0,0,3058.807,0,0,0,0,0,
13761,1020.5634790498893,12.031882,,,,,,,,,,,0,0,0,0,5091.986,0,0,0,0,0,
13762,921.6167904801571,12.0320015,,,,,,,,,,,34895.188,0,35303.336,0,0,0,0,39111.8,43874.53,0,
13763,689.5272223419448,12.032552,,,,,,,,,,,0,0,0,0,0,0,0,7143.3994,0,0,
13764,818.6474095714086,12.033565,,,,,,,,,,,608304.25,0,730793.5,0,1080417.2,972125.44,0,730870.7,0,0,
13765,920.6145062572156,12.034563,,,,,,,,,,,0,128306.06,0,95964.99,0,0,0,0,160440.52,170434.73,
