row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN3_N2.mzML Peak area,pos_FRN1_N2.mzML Peak area,pos_HFO1_N2.mzML Peak area,pos_FRN5_N2.mzML Peak area,pos_FRN2_N2.mzML Peak area,pos_FRN4_N2.mzML Peak area,pos_HFO2_N2.mzML Peak area,pos_HFO5_N2.mzML Peak area,pos_HFO3_N2.mzML Peak area,pos_HFO4_N2.mzML Peak area,
15195,744.5534259775197,11.253377,,,,,,,,,,,0,0,0,0,0,0,1.6855194E7,0,0,0,
15196,746.5597579702439,11.253377,,,,,,,,,,,0,0,0,0,0,0,1875443.9,0,0,0,
15197,748.5645193715706,11.253377,,,,,,,,,,,0,0,0,0,0,0,31617.473,0,0,0,
15198,762.5915715709308,11.253377,,,,,,,,,,,0,0,0,0,0,0,22296.527,0,0,0,
15199,764.6160911378449,11.253377,,,,,,,,,,,0,0,0,0,0,0,34423.08,0,0,0,
15200,767.5386323389824,11.253377,,,,,,,,,,,0,0,0,0,0,0,940214.44,0,0,0,
15201,775.6035592833839,11.253377,,,,,,,,,,,0,0,0,0,0,0,1701535.8,0,0,0,
15202,783.5128876252568,11.253377,,,,,,,,,,,0,0,0,0,0,0,97280.19,0,0,0,
15203,791.6141524320429,11.253377,,,,,,,,,,,0,0,0,0,0,0,159414.28,0,0,0,
15204,862.6318942110489,11.253377,,,,,,,,,,,0,0,0,0,0,0,47182.54,0,0,0,
15205,1488.0993832934234,11.253377,,,,,,,,,,,0,0,0,0,0,0,384580.47,0,0,0,
15206,1510.0816921187006,11.253377,,,,,,,,,,,0,0,0,0,0,0,176367.39,0,0,0,
15207,1511.0851938310661,11.253377,,,,,,,,,,,0,0,0,0,0,0,168465.81,0,0,0,
15208,1514.1034826630382,11.253377,,,,,,,,,,,0,0,0,0,0,0,18054.41,0,0,0,
15209,1532.0637700869925,11.253377,,,,,,,,,,,0,0,0,0,0,0,24387.543,0,0,0,
15210,1556.162383020769,11.253377,,,,,,,,,,,0,0,0,0,0,0,125199.555,0,0,0,
15211,729.5630411725444,11.253745,,,,,,,,,,,0,0,0,0,0,12334.64,0,0,0,0,
15212,646.5410431133214,11.256881,,,,,,,,,,,32170.139,38827.074,0,0,0,0,0,31230.846,0,0,
15213,893.6144030413034,11.257627,,,,,,,,,,,22507.238,0,0,17739.732,0,18072.713,0,0,0,0,
15214,802.5599555931252,11.261211,,,,,,,,,,,0,0,0,0,0,0,0,0,11735.3545,0,
15215,414.43016734598785,11.262704,,,,,,,,,,,0,5007.4565,0,0,0,0,0,0,0,0,
15216,595.1590431637211,11.262704,,,,,,,,,,,0,23901.145,0,0,0,0,0,0,0,0,
15217,787.659171400017,11.266965,,,,,,,,,,,0,278736.88,0,251187.77,0,261719.36,0,468079.0,409672.38,442666.56,
15218,647.5440768436947,11.268795,,,,,,,,,,,0,0,0,0,0,7256.4854,0,0,0,0,
15219,951.5733118947564,11.268795,,,,,,,,,,,0,0,0,0,0,13826.739,0,0,0,0,
15220,823.6395924658942,11.268967,,,,,,,,,,,0,0,0,0,0,0,192759.36,0,0,0,
15221,894.1851544262628,11.268967,,,,,,,,,,,0,0,0,0,0,0,34317.96,0,0,0,
15222,770.5688531834793,11.270054,,,,,,,,,,,0,0,289967.97,0,0,0,280397.88,0,335912.2,0,
15223,761.6437616059,11.270058,,,,,,,,,,,481669.06,0,0,0,0,0,0,1179932.8,0,0,
15224,524.6040388870343,11.271164,,,,,,,,,,,0,0,0,0,0,0,0,0,0,198852.52,
15225,610.1839452859729,11.27138,,,,,,,,,,,2171644.0,9674033.0,5057793.5,1986488.8,1526590.0,2812812.2,0,6009835.5,9793990.0,7664258.5,
15226,615.179717571846,11.27142,,,,,,,,,,,35775.484,164126.38,82187.25,28244.896,17692.357,41682.1,0,104509.27,169877.62,137097.11,
15227,786.6559968794859,11.2731285,,,,,,,,,,,1009448.44,1072194.5,1438800.5,970045.75,1253738.4,1022640.6,0,1734548.1,1497361.9,1674781.8,
15228,612.1820495776268,11.273234,,,,,,,,,,,809757.4,3820254.5,1930098.0,751199.1,581256.9,1055099.5,0,2285850.2,3876013.0,2927267.0,
15229,613.1819191863799,11.273234,,,,,,,,,,,316213.7,1515514.1,747046.2,308441.72,217817.22,411919.56,0,901579.75,1501394.2,1186191.5,
15230,614.1799560852767,11.274995,,,,,,,,,,,121847.016,560191.8,296010.22,104306.234,79010.336,153094.64,0,341449.75,583725.75,455623.94,
15231,892.6123230538715,11.2750845,,,,,,,,,,,39713.477,36222.74,22794.41,34445.453,35582.266,35158.97,0,40426.29,28325.81,0,
15232,335.2576513236047,11.276216,,,,,,,,,,,40120.68,54168.395,84429.95,40246.824,0,60217.03,0,72817.76,77885.18,90823.15,
15233,759.636982691075,11.276381,,,,,,,,,,,3927851.5,4166466.2,7880694.5,4122798.2,4551945.5,3646721.0,0,9910051.0,9460593.0,8681401.0,
15234,785.6526305953271,11.276381,,,,,,,,,,,1993504.6,2136726.0,2921237.8,1902792.5,2479233.8,1954655.2,0,3410129.0,3086734.0,3302191.8,
15235,807.6344363447165,11.2764845,,,,,,,,,,,289472.6,316422.56,274428.4,273542.16,313410.38,302971.9,0,388124.75,351573.28,382930.97,
15236,782.6222728646292,11.276576,,,,,,,,,,,238419.44,266508.84,340135.78,252138.25,252559.52,251900.75,0,503985.66,466920.22,480132.5,
15237,281.04977569500744,11.276941,,,,,,,,,,,0,10949.126,0,0,0,0,0,0,0,0,
15238,701.5748310199532,11.278847,,,,,,,,,,,0,16475.098,19260.678,0,0,0,0,0,0,0,
15239,783.6258773351856,11.279558,,,,,,,,,,,58112.734,49856.555,64852.332,0,59820.56,52356.918,0,111675.35,98758.22,96945.66,
15240,838.631030315202,11.279612,,,,,,,,,,,0,0,116486.82,0,0,0,0,0,0,0,
15241,700.5719991412495,11.279774,,,,,,,,,,,22622.291,0,0,0,0,0,0,0,27654.719,0,
15242,798.6298748240695,11.279783,,,,,,,,,,,0,0,0,0,4022.1562,0,0,0,0,0,
15243,781.6193140500884,11.279899,,,,,,,,,,,504689.25,544548.8,712809.25,535126.0,520504.56,511243.5,0,1054398.2,1034149.06,951470.7,
15244,848.6171829372386,11.281183,,,,,,,,,,,0,0,0,3501.8447,0,0,0,0,0,0,
15245,808.6378802999347,11.281328,,,,,,,,,,,126226.33,0,140960.77,0,126037.17,132169.0,0,0,0,0,
15246,823.6081483352258,11.28169,,,,,,,,,,,34447.445,31707.979,48561.457,0,0,0,0,52199.742,21589.88,51118.84,
15247,782.5100117152301,11.282645,,,,,,,,,,,0,0,0,0,0,0,235542.17,0,0,0,
15248,822.6360397563623,11.282645,,,,,,,,,,,0,0,0,0,0,0,378051.7,0,0,0,
15249,1101.9045546915863,11.282787,,,,,,,,,,,41579.945,0,0,9870.902,0,0,0,0,0,0,
15250,240.23226853650584,11.283538,,,,,,,,,,,2659.976,0,0,0,0,0,0,0,0,0,
15251,784.6231510005948,11.283538,,,,,,,,,,,12253.977,0,0,0,0,0,0,0,0,0,
15252,760.6401949094334,11.284197,,,,,,,,,,,1870842.1,2005287.0,3806692.0,0,2168014.5,1743097.1,0,4727369.5,0,4221339.0,
15253,867.5991305778065,11.284467,,,,,,,,,,,0,48973.895,0,0,40932.7,42556.867,0,65494.656,63050.355,57783.246,
15254,866.5963731443424,11.284788,,,,,,,,,,,101025.914,98850.96,100275.68,107299.945,107552.26,95207.08,0,143139.47,146294.81,139745.83,
15255,616.178244035719,11.285513,,,,,,,,,,,0,43405.656,0,0,0,0,0,21197.209,35517.32,30403.69,
15256,809.1167879259725,11.285631,,,,,,,,,,,24604.281,21326.396,0,24182.816,0,0,0,21670.865,0,0,
15257,355.0690539486955,11.287571,,,,,,,,,,,0,30729.814,11879.602,0,0,0,0,17389.965,27785.73,20156.844,
15258,762.644952718893,11.288961,,,,,,,,,,,57274.008,51316.082,125885.0,55137.438,61748.332,0,0,0,149219.44,126095.3,
15259,774.6282830399779,11.289348,,,,,,,,,,,9140.086,0,21929.34,0,0,0,0,0,0,0,
15260,610.2357459291127,11.291221,,,,,,,,,,,0,0,0,0,0,0,0,0,48264.207,0,
15261,797.1104330598969,11.291954,,,,,,,,,,,0,0,0,0,0,26170.06,0,34444.293,0,0,
15262,856.6428734958938,11.292511,,,,,,,,,,,23726.652,18043.137,33308.453,0,23687.684,21032.07,0,49026.46,55939.67,50845.72,
15263,800.6147743773736,11.295187,,,,,,,,,,,0,13556.144,0,0,0,0,557243.0,0,0,0,
15264,1100.9004559982468,11.297021,,,,,,,,,,,0,0,0,23118.738,0,0,0,0,0,0,
15265,548.4753732243317,11.298506,,,,,,,,,,,0,0,0,0,0,0,34864.5,0,0,0,
15266,732.5562042943047,11.298506,,,,,,,,,,,0,0,0,0,0,0,125074.234,0,0,0,
15267,808.091844154377,11.298841,,,,,,,,,,,0,0,0,0,0,8745.598,0,0,0,0,
15268,870.5567995420198,11.298841,,,,,,,,,,,0,0,0,0,0,38547.707,0,0,0,0,
15269,525.6072975566414,11.300864,,,,,,,,,,,0,0,0,0,0,0,0,21049.62,0,0,
15270,798.5949318094379,11.300864,,,,,,,,,,,0,0,0,0,0,0,0,47508.18,0,0,
15271,824.612349225514,11.306595,,,,,,,,,,,0,0,24962.604,0,0,0,2348547.0,38043.6,35935.184,35256.61,
15272,796.1069703181167,11.307664,,,,,,,,,,,52637.906,52394.926,59809.684,0,57766.285,49338.85,0,85004.445,81075.02,72342.35,
15273,619.5204945296451,11.308044,,,,,,,,,,,0,5242.752,12399.916,0,0,0,0,0,0,0,
15274,728.558897925025,11.308435,,,,,,,,,,,38183.55,46734.586,0,47321.098,0,41749.426,0,0,0,0,
15275,496.4725273857581,11.313432,,,,,,,,,,,0,0,0,0,0,0,23619.523,0,0,0,
15276,544.4184753775517,11.313432,,,,,,,,,,,0,0,0,0,0,0,8922.022,0,0,0,
15277,547.4716752634458,11.313432,,,,,,,,,,,0,0,0,0,0,0,90826.664,0,0,0,
15278,582.509181900917,11.313432,,,,,,,,,,,0,0,0,0,0,0,1468717.4,0,0,0,
15279,588.4682711164967,11.313432,,,,,,,,,,,0,0,0,0,0,0,49037.293,0,0,0,
15280,603.4391361998134,11.313432,,,,,,,,,,,0,0,0,0,0,0,44861.484,0,0,0,
15281,640.5641023983759,11.313432,,,,,,,,,,,0,0,0,0,0,0,8859.271,0,0,0,
15282,644.524646506484,11.313432,,,,,,,,,,,0,0,0,0,0,0,69306.64,0,0,0,
15283,720.5899143522317,11.313432,,,,,,,,,,,0,0,0,0,0,0,1882678.0,0,0,0,
15284,721.5934542564445,11.313432,,,,,,,,,,,0,0,0,0,0,0,832327.8,0,0,0,
15285,742.5721893032736,11.313432,,,,,,,,,,,0,0,0,0,0,0,56376.434,0,0,0,
15286,762.5919457797839,11.313432,,,,,,,,,,,0,0,0,0,0,0,32836.17,0,0,0,
15287,766.5352825403248,11.313432,,,,,,,,,,,0,0,0,0,0,0,2038599.2,0,0,0,
15288,771.6367743004852,11.313432,,,,,,,,,,,0,0,0,0,0,0,57721.57,0,0,0,
15289,785.5129839602586,11.313432,,,,,,,,,,,0,0,0,0,0,0,3616.396,0,0,0,
15290,794.5686749100523,11.313432,,,,,,,,,,,0,0,0,0,0,0,33504.77,0,0,0,
15291,794.6052956877572,11.313432,,,,,,,,,,,0,0,0,0,0,0,487025.1,0,0,0,
15292,797.653488765209,11.313432,,,,,,,,,,,0,0,0,0,0,0,78635.625,0,0,0,
15293,802.6225722616107,11.313432,,,,,,,,,,,0,0,0,0,0,0,63384.145,0,0,0,
15294,816.5878483453142,11.313432,,,,,,,,,,,0,0,0,0,0,0,11884.621,0,0,0,
15295,826.6222951005142,11.313432,,,,,,,,,,,0,0,0,0,0,0,344093.6,0,0,0,
15296,846.5981596889563,11.313432,,,,,,,,,,,0,0,0,0,0,0,123404.734,0,0,0,
15297,851.511852881747,11.313432,,,,,,,,,,,0,0,0,0,0,0,29716.473,0,0,0,
15298,873.4945853676384,11.313432,,,,,,,,,,,0,0,0,0,0,0,36840.797,0,0,0,
15299,511.47202948903123,11.314329,,,,,,,,,,,0,13258.362,26755.07,39965.973,12870.907,24590.023,23992.746,0,0,10505.934,
15300,1072.9252795235175,11.314679,,,,,,,,,,,0,0,41225.066,0,0,0,0,0,21967.502,0,
15301,704.5572888389772,11.314848,,,,,,,,,,,31264.842,0,0,34434.812,0,28535.95,0,25743.195,0,20086.266,
15302,797.5907412830707,11.315184,,,,,,,,,,,0,0,59296.6,0,0,0,0,0,87068.75,0,
15303,1071.9224845728381,11.315287,,,,,,,,,,,0,0,58790.34,0,0,0,0,0,28144.168,0,
15304,857.6461516463911,11.316485,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24955.582,
15305,823.6080772904419,11.318842,,,,,,,,,,,0,0,0,0,0,0,0,0,25432.615,0,
15306,528.4984179558274,11.319855,,,,,,,,,,,0,0,15826.927,14865.867,17118.455,0,0,0,0,0,
15307,828.5755613310916,11.320365,,,,,,,,,,,80189.72,0,0,81500.98,0,0,0,0,0,0,
15308,596.5246593581679,11.322826,,,,,,,,,,,0,0,18531.055,9318.871,31792.54,37663.113,50061.316,0,0,17404.879,
15309,516.4157047118912,11.323337,,,,,,,,,,,0,0,7579.6313,0,0,0,0,0,0,0,
15310,1097.9380483994316,11.323337,,,,,,,,,,,0,0,18038.707,0,0,0,0,0,0,0,
15311,646.5408601087101,11.325699,,,,,,,,,,,0,0,73648.17,0,0,37807.145,0,35384.945,0,74396.03,
15312,788.5547561553881,11.327162,,,,,,,,,,,0,0,0,144984.6,0,0,0,0,0,0,
15313,565.4823297345888,11.327998,,,,,,,,,,,0,0,0,0,0,0,20271.871,0,0,0,
15314,587.4644161848655,11.327998,,,,,,,,,,,0,0,0,0,0,0,150977.52,0,0,0,
15315,645.5283920137599,11.327998,,,,,,,,,,,0,0,0,0,0,0,34233.723,0,0,0,
15316,743.5749155010323,11.327998,,,,,,,,,,,0,0,0,0,0,0,26178.076,0,0,0,
15317,847.6019182830247,11.327998,,,,,,,,,,,0,0,0,0,0,0,65980.44,0,0,0,
15318,826.6299085708935,11.328213,,,,,,,,,,,0,0,0,148407.73,186622.98,170881.6,0,0,0,0,
15319,711.5750558976015,11.32869,,,,,,,,,,,77273.99,63057.87,0,54128.39,73498.336,98546.625,0,230547.11,0,206156.92,
15320,1588.713185588256,11.329629,,,,,,,,,,,0,0,0,0,0,21087.977,0,0,0,0,
15321,827.6353961359683,11.331152,,,,,,,,,,,78626.266,68063.914,0,69138.234,95837.67,73290.484,0,74256.84,57508.734,73223.25,
15322,715.5276978044569,11.332364,,,,,,,,,,,0,0,0,0,0,0,0,18786.295,0,29554.992,
15323,850.6307854138357,11.332416,,,,,,,,,,,0,0,18657.035,0,0,15182.025,31709.625,0,0,0,
15324,613.4797457448443,11.332854,,,,,,,,,,,0,27249.217,63752.395,0,21714.889,39388.652,0,64439.12,0,75571.266,
15325,788.5176677152261,11.333679,,,,,,,,,,,0,0,0,0,101687.516,71469.25,233592.52,0,0,0,
15326,1190.916562077624,11.333965,,,,,,,,,,,0,0,0,0,0,0,0,0,22935.82,0,
15327,609.5281372409335,11.339105,,,,,,,,,,,0,0,0,75696.484,0,128516.75,0,0,271524.0,285490.44,
15328,611.1843709846739,11.339147,,,,,,,,,,,0,0,2829873.8,0,0,0,0,0,0,0,
15329,791.6618635504578,11.339147,,,,,,,,,,,0,0,5881.943,0,0,0,0,0,0,0,
15330,608.5246508455339,11.342129,,,,,,,,,,,267652.94,246311.9,765405.9,199406.42,292984.34,312134.62,0,596916.44,607784.06,697288.9,
15331,710.5712037743464,11.342247,,,,,,,,,,,165519.5,147357.1,427666.47,116317.016,150836.33,176057.72,0,458879.0,399735.88,429685.22,
15332,981.5573793286716,11.342303,,,,,,,,,,,47952.08,42034.13,0,0,0,26928.344,0,0,0,0,
15333,980.5518565491841,11.342765,,,,,,,,,,,46580.79,0,0,0,35676.223,0,0,0,0,0,
15334,889.557203930148,11.343416,,,,,,,,,,,0,0,0,24185.447,0,33789.664,0,0,0,0,
15335,637.4807515043341,11.343817,,,,,,,,,,,0,0,0,0,0,0,22928.781,0,0,0,
15336,828.5509678343708,11.343817,,,,,,,,,,,0,0,0,0,0,0,57481.676,0,0,0,
15337,584.5607363231368,11.345087,,,,,,,,,,,0,0,69514.23,0,16778.305,0,0,26922.865,30765.99,25711.82,
15338,1193.4107368630828,11.345238,,,,,,,,,,,32476.297,36160.16,0,34884.676,41812.34,0,0,0,0,0,
15339,808.0910644144371,11.345412,,,,,,,,,,,0,0,0,0,0,14537.426,0,0,0,0,
15340,850.077351692611,11.345412,,,,,,,,,,,0,0,0,0,0,16959.646,0,0,0,0,
15341,789.6796745842661,11.346644,,,,,,,,,,,0,0,0,0,0,0,0,55955.54,0,0,
15342,911.5499601020106,11.346762,,,,,,,,,,,0,0,0,0,0,108883.805,0,0,0,81278.49,
15343,1289.8814010845142,11.347023,,,,,,,,,,,33942.125,0,0,42889.73,18853.021,27450.758,0,0,0,0,
15344,535.5278286211101,11.348074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23767.104,
15345,622.5402450128812,11.348913,,,,,,,,,,,0,0,0,0,0,0,0,0,18439.281,18931.344,
15346,829.5788857992072,11.348978,,,,,,,,,,,24877.691,24394.873,0,0,0,0,0,0,0,0,
15347,818.5862706757097,11.349345,,,,,,,,,,,10818.17,11644.43,0,0,0,0,0,0,11477.133,0,
15348,1289.3808393378142,11.352843,,,,,,,,,,,0,28510.016,0,0,0,0,0,0,0,0,
15349,1194.4120190860426,11.353125,,,,,,,,,,,41168.82,0,0,47603.734,0,36003.254,0,0,22953.66,0,
15350,789.6947220584547,11.354651,,,,,,,,,,,0,110815.86,0,0,176188.64,0,0,0,0,0,
15351,1193.9106511977232,11.354844,,,,,,,,,,,47852.586,0,0,51072.016,70345.99,46381.426,0,0,0,0,
15352,1206.4094468284684,11.35646,,,,,,,,,,,0,0,0,0,30430.44,0,0,0,0,0,
15353,1598.2074222115277,11.356572,,,,,,,,,,,0,21039.395,0,39803.96,0,23037.33,0,0,19077.357,16024.693,
15354,1588.2128443599486,11.3568325,,,,,,,,,,,0,0,0,28599.85,35903.004,0,0,0,0,0,
15355,610.5318184311545,11.357354,,,,,,,,,,,0,0,58481.0,0,9541.461,20418.875,0,42204.348,50819.15,55583.5,
15356,1204.9044731887698,11.357811,,,,,,,,,,,134903.14,136286.6,0,129898.37,180038.92,124425.58,0,95228.9,78741.24,83293.11,
15357,1578.2305586526695,11.358646,,,,,,,,,,,0,0,0,0,194586.4,96062.12,0,0,0,0,
15358,830.6347178737866,11.359029,,,,,,,,,,,0,0,0,0,0,0,58725.19,0,0,0,
15359,919.575414352483,11.359029,,,,,,,,,,,0,0,0,0,0,0,45913.586,0,0,0,
15360,700.5712899797472,11.359532,,,,,,,,,,,0,0,0,0,16210.842,0,0,0,0,18013.334,
15361,812.1021200332857,11.360085,,,,,,,,,,,0,0,0,0,0,57953.016,0,47814.676,0,0,
15362,789.521570401829,11.36017,,,,,,,,,,,39428.094,0,0,0,0,0,0,0,0,0,
15363,728.5592083504959,11.360462,,,,,,,,,,,0,0,41704.938,0,0,0,0,0,36914.62,43632.914,
15364,522.59712932584,11.360626,,,,,,,,,,,2760378.8,2842465.5,13029.711,0,4018608.0,0,0,2733313.8,0,2626492.2,
15365,789.618657368039,11.360833,,,,,,,,,,,0,0,0,0,0,2.2874004E7,0,0,0,0,
15366,1190.4155920216465,11.361158,,,,,,,,,,,0,0,0,0,0,0,0,34853.82,0,0,
15367,810.5973833338793,11.36146,,,,,,,,,,,3358583.0,3395710.0,0,3394854.0,3684573.2,3149484.5,0,0,2500678.5,2424622.8,
15368,789.542625333678,11.361601,,,,,,,,,,,145794.47,135715.55,0,0,195820.72,0,0,129993.625,0,0,
15369,788.676563084669,11.361751,,,,,,,,,,,140823.16,147508.84,0,154391.64,206163.84,0,0,0,86320.83,88533.484,
15370,896.5788107855149,11.3623,,,,,,,,,,,485945.3,0,205218.75,0,414276.84,441463.9,0,339886.22,314440.0,314573.16,
15371,1100.8998574984314,11.36372,,,,,,,,,,,88853.05,111207.9,280341.66,31847.447,55367.496,82986.88,0,79161.04,133976.17,87316.2,
15372,788.6156764102498,11.364015,,,,,,,,,,,5.0053184E7,4.88605E7,3.35007E7,5.3548188E7,6.6444676E7,4.6183776E7,0,4.521763E7,4.1296964E7,4.2957564E7,
15373,799.6051007966621,11.364107,,,,,,,,,,,232886.67,237769.88,112232.72,226878.77,293605.34,215053.94,0,173055.81,151844.3,158680.77,
15374,790.6218573024605,11.364149,,,,,,,,,,,0,0,0,7286146.0,0,6267030.5,0,6036368.5,5655602.0,5799097.0,
15375,1248.3952227346624,11.3642,,,,,,,,,,,27053.264,0,0,30774.89,0,22683.27,0,0,0,0,
15376,801.1101694195504,11.364726,,,,,,,,,,,37385.85,0,0,35374.402,0,0,0,0,0,27752.627,
15377,1247.893892633345,11.366351,,,,,,,,,,,53619.15,50293.293,0,56480.96,65201.406,54049.74,0,0,31355.273,0,
15378,1246.8901109115955,11.366473,,,,,,,,,,,43252.58,48149.594,0,46565.36,58004.19,42070.906,0,0,0,0,
15379,897.5807751428098,11.366946,,,,,,,,,,,125474.26,123890.664,0,128095.78,0,0,0,87468.375,78456.65,95979.68,
15380,800.1070349177605,11.367274,,,,,,,,,,,219756.25,199044.81,87714.36,216582.81,267320.06,197864.17,0,141719.95,142009.4,156448.06,
15381,1599.2089667425782,11.367456,,,,,,,,,,,41483.29,28695.467,0,29629.605,44354.086,0,0,0,19526.475,0,
15382,870.5570377509986,11.367551,,,,,,,,,,,37209.734,43601.723,46716.88,43376.094,25149.627,0,0,0,0,24119.805,
15383,1290.384492161239,11.367707,,,,,,,,,,,22324.145,27638.943,0,0,0,22938.049,0,0,0,0,
15384,812.6047604481029,11.368095,,,,,,,,,,,446510.5,412361.72,253011.03,460738.62,500697.47,433645.97,0,416444.4,397688.94,0,
15385,1205.908664580131,11.368263,,,,,,,,,,,54608.63,46507.33,0,0,68553.875,0,0,36061.68,0,0,
15386,853.5886736248616,11.368616,,,,,,,,,,,0,29547.172,0,0,0,0,0,0,0,0,
15387,1204.4028012177482,11.368753,,,,,,,,,,,94283.92,85518.82,0,94223.96,115778.0,104277.0,0,62836.66,56579.402,56749.848,
15388,791.6249891443863,11.368935,,,,,,,,,,,1307839.2,1287901.9,878043.6,1401728.0,1760809.8,1222242.6,0,1200251.4,1124326.6,1121527.1,
15389,826.5718903488658,11.370617,,,,,,,,,,,434512.88,434449.06,266843.47,449320.8,497191.25,397125.9,0,382676.97,354279.06,376590.1,
15390,811.0986900540645,11.370648,,,,,,,,,,,351727.84,367780.53,217717.58,372958.38,395806.16,334095.84,0,262860.88,266205.28,264402.75,
15391,868.5568532166135,11.370983,,,,,,,,,,,0,62928.16,120776.99,0,71756.71,99441.34,0,96170.44,104875.77,0,
15392,953.5347491014329,11.371353,,,,,,,,,,,37715.67,17850.473,24511.703,33841.816,0,0,0,0,0,0,
15393,1247.3922888140717,11.371495,,,,,,,,,,,74048.95,72202.05,0,69990.32,79314.68,73327.65,0,40968.53,43041.71,0,
15394,1579.235189995347,11.371487,,,,,,,,,,,0,0,0,0,63885.39,0,0,0,0,0,
15395,788.539434617175,11.371751,,,,,,,,,,,0,273558.9,190863.03,330780.4,388232.5,276060.16,0,258510.78,216282.97,240276.38,
15396,1205.4053907446703,11.371736,,,,,,,,,,,100580.38,97673.73,40718.16,96072.32,145031.61,90292.13,0,60863.027,63072.508,0,
15397,895.5751754948733,11.372002,,,,,,,,,,,930931.3,892369.4,435379.28,952760.56,915085.06,897565.9,0,696177.5,616932.0,641469.0,
15398,980.5522305853309,11.372008,,,,,,,,,,,58209.27,101137.234,34790.863,99869.89,17268.922,85106.266,0,46137.41,53622.242,51425.3,
15399,534.5245778867005,11.372264,,,,,,,,,,,27304.979,28540.324,94210.15,42771.113,48197.02,28710.365,0,61691.844,61032.1,64899.41,
15400,788.6919352712187,11.372253,,,,,,,,,,,226077.5,213859.14,144142.02,269086.47,342577.16,236474.72,0,173383.64,175208.89,174646.69,
15401,712.5783299815812,11.372404,,,,,,,,,,,0,0,50164.73,0,0,0,0,45380.344,42439.52,52787.38,
15402,553.5382098197827,11.372534,,,,,,,,,,,26469.824,0,82076.336,34935.65,0,0,0,60863.105,0,0,
15403,591.4978676672329,11.37261,,,,,,,,,,,0,0,40664.69,0,0,0,0,28534.902,31427.32,28284.81,
15404,847.6647715352801,11.37323,,,,,,,,,,,30195.988,25088.318,0,0,31977.36,0,0,0,0,20231.973,
15405,1576.2244186376288,11.37344,,,,,,,,,,,226681.16,221561.16,78358.74,251034.1,383790.66,190914.4,0,177797.31,166415.9,0,
15406,490.4257237442844,11.374848,,,,,,,,,,,0,0,0,0,0,0,35748.45,0,0,0,
15407,776.5587214282893,11.374848,,,,,,,,,,,0,0,0,0,0,0,1731354.1,0,0,0,
15408,799.5440507836823,11.374848,,,,,,,,,,,0,0,0,0,0,0,231410.12,0,0,0,
15409,801.5542385219251,11.374848,,,,,,,,,,,0,0,0,0,0,0,10519.206,0,0,0,
15410,820.5229324627371,11.374848,,,,,,,,,,,0,0,0,0,0,0,126900.914,0,0,0,
15411,905.5008892649724,11.374848,,,,,,,,,,,0,0,0,0,0,0,29213.857,0,0,0,
15412,912.5522057643442,11.375692,,,,,,,,,,,56550.152,59131.37,27641.717,53392.0,0,48507.86,0,42682.566,0,40610.684,
15413,792.6272416580558,11.376391,,,,,,,,,,,0,0,138012.61,223407.98,273573.1,188619.25,0,0,158706.7,0,
15414,632.5255551064182,11.37731,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18670.668,
15415,788.5549017812522,11.377342,,,,,,,,,,,0,0,60132.05,0,173022.27,123220.96,0,0,0,104272.5,
15416,800.6105855144126,11.377712,,,,,,,,,,,123484.03,110596.52,63194.68,0,112283.16,117755.06,0,93559.14,81272.555,84056.81,
15417,1577.2275629316475,11.377914,,,,,,,,,,,216993.73,222077.17,80247.234,0,387225.8,0,0,190850.47,0,154249.44,
15418,828.5748927255939,11.378564,,,,,,,,,,,0,84481.05,39604.95,0,92258.46,67969.26,0,0,62613.586,68995.04,
15419,1101.9030101695564,11.378774,,,,,,,,,,,0,78745.52,197352.58,34721.6,0,15585.89,0,0,104476.875,64926.7,
15420,552.5351450556295,11.378847,,,,,,,,,,,83051.81,78376.89,237756.12,81554.75,123605.12,75312.555,0,156261.48,161015.5,158875.67,
15421,827.5744281510481,11.380129,,,,,,,,,,,0,200505.94,131578.5,0,0,197175.03,0,0,180541.98,183419.86,
15422,793.6324828939478,11.38061,,,,,,,,,,,0,0,0,14930.202,0,17553.803,0,0,14367.721,0,
15423,624.6396749155605,11.383536,,,,,,,,,,,140781.56,103620.8,233718.48,148016.77,129226.83,149631.61,0,120546.29,125131.266,166246.89,
15424,537.535274807714,11.386711,,,,,,,,,,,1618797.0,1270328.4,2516337.5,1694029.5,1448069.5,1757242.2,0,1384270.9,1334216.0,1868454.2,
15425,1289.8796634436187,11.386824,,,,,,,,,,,0,0,0,0,16584.258,0,0,0,0,0,
15426,1102.9053902284115,11.387626,,,,,,,,,,,16413.04,22083.812,80094.11,0,0,0,0,0,0,29575.256,
15427,912.8722862464055,11.38821,,,,,,,,,,,0,0,0,0,21249.867,30427.623,0,0,0,0,
15428,559.5167505765303,11.388534,,,,,,,,,,,19219.523,0,15899.579,27523.846,0,0,0,0,0,15271.506,
15429,764.6056169422703,11.389191,,,,,,,,,,,0,0,0,0,0,0,0,16977.174,0,0,
15430,824.6121554265584,11.389926,,,,,,,,,,,20240.598,0,0,0,0,0,0,0,0,0,
