,feature_id,feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:pos_hela_HG1.mzML:area,datafile:pos_hela_HG2.mzML:area,datafile:pos_hela_HG3.mzML:area,datafile:pos_hela_HG4.mzML:area,datafile:pos_hela_HG5.mzML:area,datafile:pos_hela_HG6.mzML:area,datafile:pos_hela_LG1.mzML:area,datafile:pos_hela_LG2.mzML:area,datafile:pos_hela_LG3.mzML:area,datafile:pos_hela_LG4.mzML:area,datafile:pos_hela_LG5.mzML:area,datafile:pos_hela_LG6.mzML:area,datafile:pos_hela_S1.mzML:area,datafile:pos_hela_S2.mzML:area,datafile:pos_hela_S3.mzML:area,datafile:pos_hela_S4.mzML:area,datafile:pos_hela_S5.mzML:area,datafile:pos_hela_S6.mzML:area
P,16621,P16621,19.206,948.80054,948.80147,0.980183979,C61H102O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,TG 16:1_18:2_24:5,"TG 16:1(7)_18:2(6,9)_24:5(9,12,15,18,21)",0.549,0.86894875,0.063135843,0.192303549,Some,Some,33841.89157,47424.119,49978.53379,109811.1689,84313.18681,0,29789.78723,56243.32073,36465.4118,35590.4908,0,32464.26174,64786.55592,50310.14112,56508.07983,41357.3041,57852.33645,52405.3167
P,16621,P16621,19.206,948.80054,948.80147,0.980183979,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,TG 16:1_18:2_24:5,"TG 16:1(7)_18:2(9,12)_24:5(9,12,15,18,21)",0.6876,0.798947,0.05234264,0.190528812,Some,Some,103817.0528,111752.7891,68883.0417,85958.07479,80279.06304,0,27010.21277,26418.24905,39006.9097,16909.5092,54000,25950.89485,59339.38574,80892.51723,63989.13348,63542.72815,58142.3231,57799.1467
P,16621,P16621,19.206,948.80054,948.80147,0.980183979,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:2_24:5,"TG 16:1(9)_18:2(9,12)_24:5(9,12,15,18,21)",0.678166667,0.806584167,0.05167695,0.189816643,Some,Some,108341.0556,98823.09191,77138.42451,128230.7563,114407.7501,0,42600,65338.43022,52527.6785,52500,54000,33284.8434,75874.05833,75797.34165,73502.78669,73099.96775,65005.34045,62795.53659
P,16703,P16703,19.279,872.76914,872.77017,1.180150325,C55H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:2,"TG 16:0_18:2(6,9)_18:2(6,9)",0.878,0.869935,0.059844273,0.222668919,All,Some,340003.4771,323628.8352,323485.3642,409169.7831,465682.6568,831211.6537,262666.0628,415715.3267,416830.6408,301990.8116,297051.1779,347324.4043,330522.7656,288561.3698,284775.0865,258945.6282,276263.4556,266769.0549
P,16703,P16703,19.279,872.76914,872.77017,1.180150325,C55H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:2,"TG 16:0_18:2(6,9)_18:2(9,12)",0.817,0.889715,0.040502497,0.203073497,Some,Some,795000,695000,660000,842625.2805,960000,1513595.799,635000,815000,780000,765000,765000,790000,600000,580000,550000,555000,565000,485000
P,16703,P16703,19.279,872.76914,872.77017,1.180150325,C55H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:2,"TG 16:0_18:2(9,12)_18:2(9,12)",0.638,0.910615,0.000909472,0.155589078,All,Some,454996.5229,371371.1648,336514.6358,448204.9364,494317.3432,725192.5473,372333.9372,399284.6733,363169.3592,463009.1884,467948.8221,442675.5957,269477.2344,291438.6302,265224.9135,296054.3718,288736.5444,218230.9451
P,16708,P16708,19.282,874.77668,874.78582,10.44827178,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:1_18:1,TG 16:1(9)_18:1(11)_18:1(6),0.582,0.87237,0.23684285,0.33491128,Some,Some,18482.99968,0,7222.600795,0,0,0,0,0,0,0,13347.74436,0,0,9662.034112,0,0,4783.228751,0
P,16708,P16708,19.282,874.77668,874.78582,10.44827178,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:1_18:1,TG 16:1(9)_18:1(11)_18:1(11),0.59,0.901135,0.14199851,0.262712308,All,Some,217034.0006,0,222554.7984,331000,298000,527000,244000,0,297000,0,236304.5113,284000,208000,210675.9318,0,172000,205433.5425,0
P,16708,P16708,19.282,874.77668,874.78582,10.44827178,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:1_18:1,TG 16:1(9)_18:1(11)_18:1(9),0.59,0.901135,0.14199851,0.262712308,Some,Some,18482.99968,0,7222.600795,0,0,0,0,0,0,0,13347.74436,0,0,9662.034112,0,0,4783.228751,0
P,16728,P16728,19.302,794.72274,794.72322,0.603983862,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_16:1,TG 14:0_16:0_16:1(9),0.627,0.509895,0.164502738,0.24529169,All,Some,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
P,16728,P16728,19.302,794.72274,794.72322,0.603983862,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_16:1,TG 14:0_16:0_16:1(7),0.561,0.50906,0.124956637,0.206971309,All,Some,0,0,0,0,0,0,0,,0,15200,0,0,0,0,0,0,0,0
P,16728,P16728,19.302,794.72274,794.72322,0.603983862,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_16:1,TG 14:0_16:0_16:1(6),0.695,0.509965,0,0.1204965,All,None,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
P,16743,P16743,19.316,974.81605,974.81712,1.097641781,C63H104O6,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:4_22:5,"TG 16:0_22:4(7,10,13,16)_22:5(7,10,13,16,19)",0.582571429,0.763464286,0.285581195,0.363068527,Some,Some,34632.08191,36388.92935,31440,55431.79588,73021.99578,91643.84656,0,0,12295.89454,12960,0,0,34120.74155,25631.16401,34088.00662,32801.79235,20820.35928,22942.25352
P,16743,P16743,19.316,974.81605,974.81712,1.097641781,C63H104O6,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:4_22:5,"TG 16:0_22:4(7,10,13,16)_22:5(4,7,10,13,16)",0.657166667,0.703999167,0.06245046,0.186076951,Some,Some,10667.91809,13111.07065,7860,16068.20412,14078.00422,31356.15344,0,0,2304.105461,3240,0,0,7979.258451,4468.835987,5311.993383,10098.20765,9679.640719,4357.746479
P,16795,P16795,19.383,896.76998,896.77017,0.211871454,C57H98O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:5,"TG 16:0_18:1(9)_20:5(5,8,11,14,17)",0.57125,0.88174375,0.213099325,0.315778835,Some,Some,163969.8759,130531.2236,123666.6667,194534.239,204212.351,316213.1782,12598.97591,21200,17939.41224,16894.75886,16395.21674,14800.38538,134666.6667,127476.0998,120918.329,115669.4472,119239.6745,94666.66667
P,16795,P16795,19.383,896.76998,896.77017,0.211871454,C57H98O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:5,"TG 16:0_18:1(11)_20:5(5,8,11,14,17)",0.612888889,0.871755556,0.204083442,0.311731198,All,Some,155515.0621,123734.3882,123666.6667,181732.8805,204212.351,317573.6435,12702.04819,21200,17080.29388,16102.62057,15602.39163,14349.75841,134666.6667,119761.9501,113438.0654,109165.2764,113380.1628,94666.66667
P,16795,P16795,19.383,896.76998,896.77017,0.211871454,C57H98O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:5,"TG 16:0_18:1(6)_20:5(5,8,11,14,17)",0.540666667,0.870416667,0.189421622,0.292645631,Some,Some,155515.0621,123734.3882,123666.6667,181732.8805,205575.298,316213.1782,12598.97591,21200,17080.29388,16102.62057,15602.39163,14149.85622,134666.6667,119761.9501,112643.6056,109165.2764,113380.1628,94666.66667
P,16808,P16808,19.388,898.78401,898.78582,2.013827944,C57H100O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_22:5,"TG 16:0_16:0_22:5(4,7,10,13,16)",0.593,0.714942,0.116871022,0.224291017,All,Some,402867.3667,322995.1317,303483.4651,531821.5285,501088.6915,0,286584.0708,567699.155,429398.8827,309635.8754,325324.9699,418592.6787,296428.351,275307.1781,0,231384.4411,309501.8604,267299.6609
P,16808,P16808,19.388,898.78401,898.78582,2.013827944,C57H100O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_22:5,"TG 16:0_16:0_22:5(7,10,13,16,19)",0.61825,0.79772125,0.094971419,0.21757426,All,Some,55132.63326,39004.86832,100516.5349,63178.47146,58911.30847,0,65415.9292,119300.845,106601.1173,59364.1246,215675.0301,102407.3213,14571.64901,91692.82194,0,32615.55888,35498.13957,30700.33912
P,16866,P16866,19.408,822.75226,822.75452,2.746870354,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(9),0.402,0.50997,0.185945959,0.239953767,All,Some,3649.255583,5028.500855,2152.12836,5408.719626,2290.457559,5485.307213,0,0,0,0,0,0,2511.901082,0,2360.503404,4355.416625,2376.825003,2318.007663
P,16866,P16866,19.408,822.75226,822.75452,2.746870354,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(7),0.365,0.50949,0.169047187,0.22268675,All,Some,38671.21588,72665.58997,23089.74035,58424.3771,26159.11314,51561.8878,0,12440.89457,0,7042.168675,0,11428.48665,31324.88408,34516.43002,26265.90579,42444.85346,25128.28613,27275.2235
P,16866,P16866,19.408,822.75226,822.75452,2.746870354,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(6),0.725,0.87751,0,0.160251,All,None,45479.52854,80305.90918,25558.1313,60166.90328,28050.4293,54952.80499,0,17059.10543,0,9657.831325,0,17971.51335,37863.21484,37283.56998,29873.5908,44099.72992,29894.88886,30906.76884
P,16865,P16865,19.408,924.79264,924.80147,9.547995204,C59H102O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_22:5,"TG 16:0_18:1(11)_22:5(4,7,10,13,16)",0.815058824,0.864309412,0.221044481,0.344772409,All,Some,150720.0122,120563.2993,135645.0116,188126.5297,222540.5013,343697.7558,0,0,0,0,0,0,133895.5743,92242.18199,121708.7101,106762.4214,101732.7927,99888.13296
P,16865,P16865,19.408,924.79264,924.80147,9.547995204,C59H102O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_22:5,"TG 16:0_18:1(9)_22:5(4,7,10,13,16)",0.855666667,0.86613,0.198897822,0.331297925,Some,Some,100990.8827,88407.16964,73203.24754,139623.3635,169244.061,252696.7356,0,0,0,0,0,0,84704.6968,56601.45779,70101.66028,60739.73616,70422.74901,56233.74478
P,16865,P16865,19.408,924.79264,924.80147,9.547995204,C59H102O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_22:5,"TG 16:0_18:1(6)_22:5(4,7,10,13,16)",0.884,0.862678571,0.139647658,0.286385983,Some,Some,102289.1051,79029.5311,53151.7409,127250.1068,111215.4377,180605.5086,0,0,0,0,0,0,63399.72892,63156.36022,80189.62963,62497.84244,66844.45831,40878.12227
P,16871,P16871,19.409,922.78533,922.78582,0.531000791,C59H100O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:5,"TG 18:1(9)_18:1(9)_20:5(5,8,11,14,17)",0.860857143,0.893752857,0.250769307,0.376076446,Some,Some,544592.4506,471971.5008,386684.5613,735632.5038,820147.7909,1220554.403,69191.31403,121213.8073,86084.78318,85288.96608,83561.98119,74386.21839,456195.0249,397466.8335,432629.5585,407768.0012,388815.1232,304897.7665
P,16871,P16871,19.409,922.78533,922.78582,0.531000791,C59H100O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:5,"TG 18:1(6)_18:1(6)_20:5(5,8,11,14,17)",0.766857143,0.891218571,0.233030072,0.352231629,Some,Some,499113.1512,404844.8632,351657.7194,566736.9007,643948.351,982066.4097,58617.37194,93845.41172,64229.26786,66217.75299,61542.61504,64806.8908,384937.3134,331186.9837,356666.3546,355479.773,330653.7639,267011.0618
P,16871,P16871,19.409,922.78533,922.78582,0.531000791,C59H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:5,"TG 18:1(11)_18:1(11)_20:5(5,8,11,14,17)",0.806444444,0.89861,0.209479949,0.338089404,Some,Some,486294.3981,383183.6359,351657.7194,597630.5955,655903.8581,1067379.188,69191.31403,110940.781,75685.94895,76493.28092,73895.40378,64806.8908,378867.6617,331346.1827,360704.0869,336752.2258,320531.1129,254091.1717
P,16936,P16936,19.438,950.80786,950.81712,9.738991658,C61H104O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_22:5,"TG 18:1(9)_18:1(9)_22:5(4,7,10,13,16)",0.675,0.866058571,0.080908087,0.218832327,Some,Some,44222.58483,35530.10175,31799.3469,60118.67789,68610.49883,99381.57636,16713.54504,28462.27896,0,0,12962.96296,0,0,32493.012,33425.60554,28310.95974,28468.67257,25062.58972
P,16936,P16936,19.438,950.80786,950.81712,9.738991658,C61H104O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_22:5,"TG 18:1(11)_18:1(9)_22:5(4,7,10,13,16)",0.59152381,0.866319048,0.083702225,0.212746066,Some,Some,98809.71349,72002.31039,64469.47344,116414.6786,100142.2372,129731.6386,20286.45496,26133.22695,0,0,17500,0,0,70821.71959,69965.39792,55037.53558,66864.42478,53386.30438
P,16936,P16936,19.438,950.80786,950.81712,9.738991658,C61H104O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_22:5,"TG 18:1(6)_18:1(9)_22:5(4,7,10,13,16)",0.619222222,0.845342222,0.082754672,0.212660182,Some,Some,22967.70168,16467.58786,12731.17966,27466.64353,45247.26393,63886.78504,0,9004.494089,0,0,4537.037037,0,0,15685.26841,16608.99654,14051.50468,12666.90265,10251.1059
P,16944,P16944,19.44,948.801,948.80147,0.495361796,C61H102O6,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:3_22:5,"TG 16:0_20:3(8,11,14)_22:5(4,7,10,13,16)",0.570222222,0.843297778,0.148304186,0.259995349,Some,Some,328988.5136,267099.3261,215242.814,374497.6621,444702.6487,958697.1502,76520.88533,120886.7851,78461.5126,83002.42017,72508.80361,72015.54142,243111.7236,221551.618,247499.7308,228747.5313,234307.0396,170313.1742
P,16944,P16944,19.44,948.801,948.80147,0.495361796,C61H102O6,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:3_22:5,"TG 16:0_20:3(8,11,14)_22:5(7,10,13,16,19)",0.5484,0.874482,0.118395811,0.237004849,Some,Some,282780.5814,229776.9364,211185.3938,315577.836,399946.7076,804326.4261,76520.88533,115719.6254,69481.90213,72254.05547,65553.95034,66715.62424,228425.1214,189397.1189,209456.5412,191471.776,202268.9248,161036.0773
P,16944,P16944,19.44,948.801,948.80147,0.495361796,C61H102O6,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:3_22:5,"TG 16:0_20:3(5,8,11)_22:5(4,7,10,13,16)",0.668,0.85233125,0.103419366,0.234768618,Some,Some,78230.90498,68123.73741,63571.79217,88924.50191,122350.6437,266976.4237,21958.22935,31393.58954,21056.58527,21743.52436,19937.24605,21268.83434,69463.15499,59051.26304,66043.72794,56780.6927,56424.03564,51650.74859
P,16958,P16958,19.449,848.76768,848.77017,2.933656351,C53H98O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:1,TG 14:0_18:1(9)_18:1(9),0.615,0.88534,0.227706406,0.332199124,All,Some,87296.51163,102000,44950,0,66000,0,,2744.602978,,0,,,83500,62500,0,0,63500,67500
P,16958,P16958,19.449,848.76768,848.77017,2.933656351,C53H98O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:1,TG 14:0_18:1(6)_18:1(9),0.648,0.86751,0.196947234,0.309108787,All,Some,115500,102000,44950,0,66000,0,,14650,,0,,,83500,62500,0,67500,63500,67500
P,16958,P16958,19.449,848.76768,848.77017,2.933656351,C53H98O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:1,TG 14:0_18:1(6)_18:1(6),0.681,0.84968,0.166188062,0.28601845,All,All,28203.48837,0,0,0,0,0,,11905.39702,,0,,,0,0,0,67500,0,0
P,16966,P16966,19.452,1000.83223,1000.83277,0.539550678,C65H106O6,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:5_24:5,"TG 16:0_22:5(7,10,13,16,19)_24:5(9,12,15,18,21)",0.53275,0.8738375,0.166564113,0.27391004,All,Some,0,0,0,13072.73033,30949.8998,103863.6595,0,0,0,0,0,0,8838.498746,7169.003324,8576.029616,0,0,5138.405155
P,16966,P16966,19.452,1000.83223,1000.83277,0.539550678,C65H106O6,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:5_24:5,"TG 16:0_22:5(4,7,10,13,16)_24:5(9,12,15,18,21)",0.548,0.86991,0.151085763,0.262659611,Some,Some,0,0,0,5927.353822,15190.38076,36401.94424,0,0,0,0,0,0,4451.876568,3866.369003,4798.460309,0,0,3256.993557
P,16966,P16966,19.452,1000.83223,1000.83277,0.539550678,C65H106O6,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:5_24:5,"TG 16:0_22:5(7,10,13,16,19)_24:5(6,9,12,15,18)",0.5278,0.846895,0.134687359,0.245219387,Some,Some,0,0,0,3699.915845,6859.719439,24734.39629,0,0,0,0,0,0,2209.624686,2364.627673,2825.510075,0,0,1284.601289
P,16971,P16971,19.453,848.76474,848.77017,6.397491561,C53H98O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:1,TG 14:0_18:1(9)_18:1(9),0.623,0.8824,0.190196601,0.302697281,All,Some,0,0,79500,0,0,0,,0,,0,,,0,0,0,0,0,0
P,16971,P16971,19.453,848.76474,848.77017,6.397491561,C53H98O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:1,TG 14:0_18:1(6)_18:1(9),0.648,0.86457,0.171358297,0.288343638,All,Some,0,0,79500,0,0,0,,0,,0,,,0,0,0,0,0,0
P,16971,P16971,19.453,848.76474,848.77017,6.397491561,C53H98O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:1,TG 14:0_18:1(6)_18:1(6),0.673,0.84674,0.152519993,0.273989995,All,All,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0
P,16994,P16994,19.493,974.81669,974.81712,0.441108379,C63H104O6,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:4_22:5,"TG 16:0_22:4(7,10,13,16)_22:5(7,10,13,16,19)",0.6508,0.722365,0.128435439,0.240064852,Some,Some,0,23246.45669,18327.07917,43694.27184,60597.02583,114648.1398,0,0,0,0,0,0,26300.62045,19493.6962,25583.60176,18272.61146,12332.26014,6676.699205
P,16994,P16994,19.493,974.81669,974.81712,0.441108379,C63H104O6,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:4_22:5,"TG 16:0_22:4(7,10,13,16)_22:5(4,7,10,13,16)",0.734923077,0.615008462,0.076776981,0.196414739,Some,Some,0,7953.543307,7272.920825,17205.72816,21302.97417,60351.86015,0,0,0,0,0,0,7599.379552,9706.303804,7916.398243,5927.388535,4467.739858,1973.300795
P,17008,P17008,19.505,874.7816,874.78582,4.824037957,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:1_18:1,TG 16:1(9)_18:1(11)_18:1(6),0.936,0.877795,0.205075934,0.345440247,Some,Some,48575.75758,105500,72742.85002,,0,,0,39248.30641,0,0,,0,0,0,,64000,57500,48100
P,17008,P17008,19.505,874.7816,874.78582,4.824037957,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:1_18:1,TG 16:1(9)_18:1(11)_18:1(11),0.757,0.914075,0.158623012,0.29400591,All,All,70848.48485,0,4514.299956,,0,,0,2303.387187,0,0,,0,0,0,,0,0,0
P,17008,P17008,19.505,874.7816,874.78582,4.824037957,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:1_18:1,TG 16:1(9)_18:1(11)_18:1(9),0.757,0.914075,0.158623012,0.29400591,Some,Some,48575.75758,105500,72742.85002,,0,,0,39248.30641,0,0,,0,0,0,,64000,57500,48100
P,17021,P17021,19.514,822.7537,822.75452,0.996652075,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(9),0.614,0.50997,0.206790212,0.277829169,All,Some,0,0,2700.658391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,17021,P17021,19.514,822.7537,822.75452,0.996652075,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(7),0.577,0.50949,0.18974342,0.260443736,All,Some,0,0,24822.83761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
